,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,unregistered,registered,score,sum_click
18242,CCC,2014J,1810414,M,South Region,HE Qualification,90-100%,35-55,0,90,N,0,0,1,1059
18243,EEE,2014B,1810414,M,South Region,HE Qualification,90-100%,35-55,0,30,N,0,0,1,1059
18244,EEE,2014B,1810414,M,South Region,HE Qualification,90-100%,35-55,0,30,N,0,0,1,1059
18245,CCC,2014J,1817515,M,London Region,HE Qualification,30-40%,35-55,0,30,N,0,0,0,1986
18246,CCC,2014J,1826819,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,0,0,0,1482
18247,CCC,2014J,1828753,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,70,N,0,0,0,504
18248,CCC,2014J,1841850,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,90,N,1,1,0,601
18249,CCC,2014J,1841850,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,90,N,1,1,0,601
18250,EEE,2014J,1841850,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,90,N,1,1,0,601
18251,EEE,2014J,1841850,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,90,N,1,1,0,601
18252,CCC,2014J,1850818,M,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,1,1,1,814
18253,CCC,2014J,1850818,M,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,0,0,1,814
18254,EEE,2013J,1850818,M,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,1,1,1,814
18255,EEE,2013J,1850818,M,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,0,0,1,814
18256,CCC,2014J,1851108,M,East Anglian Region,HE Qualification,80-90%,35-55,0,30,N,0,0,0,2820
18257,CCC,2014J,1864086,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,1,1,1,1700
18258,CCC,2014J,1864086,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,0,0,1,1700
18259,FFF,2013J,1864086,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,1,1,1,1700
18260,FFF,2013J,1864086,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,0,0,1,1700
18261,CCC,2014J,1874160,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,0,0,0,8425
18262,CCC,2014J,1874160,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,0,0,0,8425
18263,DDD,2014B,1874160,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,0,0,0,8425
18264,DDD,2014B,1874160,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,0,0,0,8425
18265,CCC,2014J,1897054,F,London Region,A Level or Equivalent,20-30%,35-55,0,30,N,0,0,0,5781
18266,CCC,2014J,1902240,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,6826
18267,CCC,2014J,1902240,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,6826
18268,EEE,2013J,1902240,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,6826
18269,EEE,2013J,1902240,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,6826
18270,CCC,2014J,1906003,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,150,N,0,0,1,847
18271,CCC,2014J,1915824,F,South West Region,HE Qualification,40-50%,35-55,0,30,N,0,0,0,4709
18272,CCC,2014J,1916140,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,1,1,0,3885
18273,CCC,2014J,1916140,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,0,0,0,3885
18274,DDD,2014B,1916140,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,1,1,0,3885
18275,DDD,2014B,1916140,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,0,0,0,3885
18276,CCC,2014J,1930949,M,London Region,Lower Than A Level,30-40%,35-55,0,60,N,1,1,0,1204
18277,CCC,2014J,1930949,M,London Region,Lower Than A Level,30-40%,35-55,0,60,N,0,0,0,1204
18278,FFF,2013B,1930949,M,London Region,Lower Than A Level,30-40%,35-55,0,150,N,1,1,0,1204
18279,FFF,2013B,1930949,M,London Region,Lower Than A Level,30-40%,35-55,0,150,N,0,0,0,1204
18280,CCC,2014J,1936285,M,Scotland,HE Qualification,40-50%,35-55,0,120,N,0,0,0,3652
18281,CCC,2014J,1942491,M,East Anglian Region,HE Qualification,40-50%,35-55,0,30,N,0,0,0,2991
18282,CCC,2014J,1942870,F,Scotland,Lower Than A Level,80-90%,0-35,0,90,N,0,0,0,7142
18283,CCC,2014J,1958121,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,0,0,0,1414
18284,CCC,2014J,1960479,M,Scotland,A Level or Equivalent,10-20,35-55,0,30,Y,0,0,0,1777
18285,CCC,2014J,1961938,M,London Region,HE Qualification,80-90%,35-55,0,30,N,0,0,0,2917
18286,CCC,2014J,1966597,M,South Region,Lower Than A Level,70-80%,35-55,0,30,N,1,1,1,803
18287,CCC,2014J,1982166,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,0,0,0,7657
18288,CCC,2014J,1982166,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,0,0,0,7657
18289,FFF,2013J,1982166,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,0,0,0,7657
18290,FFF,2013J,1982166,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,0,0,0,7657
18291,CCC,2014J,1986081,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,1,0,571
18292,CCC,2014J,1991399,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,0,0,0,2711
18293,CCC,2014J,1991399,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,0,0,0,2711
18294,DDD,2014J,1991399,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,0,0,0,2711
18295,DDD,2014J,1991399,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,0,0,0,2711
18296,CCC,2014J,1994385,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,1,1,0,484
18297,CCC,2014J,2009279,M,West Midlands Region,HE Qualification,20-30%,35-55,0,150,N,1,1,1,520
18298,CCC,2014J,2009279,M,West Midlands Region,HE Qualification,20-30%,35-55,0,150,N,1,1,1,520
18299,DDD,2014J,2009279,M,West Midlands Region,HE Qualification,20-30%,35-55,0,150,N,1,1,1,520
18300,DDD,2014J,2009279,M,West Midlands Region,HE Qualification,20-30%,35-55,0,150,N,1,1,1,520
18301,CCC,2014J,2013403,F,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,0,0,0,3731
18302,CCC,2014J,2020916,M,North Region,Lower Than A Level,40-50%,35-55,0,30,N,0,0,1,1239
18303,CCC,2014J,2020916,M,North Region,Lower Than A Level,40-50%,35-55,0,30,N,0,0,1,1239
18304,DDD,2013B,2020916,M,North Region,Lower Than A Level,40-50%,0-35,0,60,N,0,0,1,1239
18305,DDD,2013B,2020916,M,North Region,Lower Than A Level,40-50%,0-35,0,60,N,0,0,1,1239
18306,CCC,2014J,2026585,M,Ireland,HE Qualification,,35-55,0,60,N,0,0,0,10725
18307,CCC,2014J,2026585,M,Ireland,HE Qualification,,35-55,0,60,N,0,0,0,10725
18308,EEE,2014B,2026585,M,Ireland,HE Qualification,,35-55,0,30,N,0,0,0,10725
18309,EEE,2014B,2026585,M,Ireland,HE Qualification,,35-55,0,30,N,0,0,0,10725
18310,CCC,2014J,2030241,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,150,N,1,1,1,359
18311,CCC,2014J,2030241,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,150,N,1,1,1,359
18312,DDD,2014J,2030241,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,150,N,1,1,1,359
18313,DDD,2014J,2030241,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,150,N,1,1,1,359
18314,CCC,2014J,2032057,M,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,1,1,0,1133
18315,CCC,2014J,2032057,M,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,0,0,0,1133
18316,DDD,2013J,2032057,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,1,0,1133
18317,DDD,2013J,2032057,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,0,0,1133
18318,CCC,2014J,2039190,F,North Region,Lower Than A Level,,35-55,0,120,N,1,1,0,4593
18319,CCC,2014J,2039190,F,North Region,Lower Than A Level,,35-55,0,120,N,0,0,0,4593
18320,DDD,2013J,2039190,F,North Region,Lower Than A Level,,35-55,0,60,N,1,1,0,4593
18321,DDD,2013J,2039190,F,North Region,Lower Than A Level,,35-55,0,60,N,0,0,0,4593
18322,CCC,2014J,2050179,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,0,0,0,1773
18323,CCC,2014J,2067377,M,London Region,HE Qualification,50-60%,55<=,0,60,N,0,0,0,2721
18324,CCC,2014J,2070517,M,London Region,HE Qualification,0-10%,35-55,0,30,N,0,0,0,5590
18325,CCC,2014J,2078353,M,Scotland,A Level or Equivalent,90-100%,35-55,0,30,N,0,0,1,593
18326,CCC,2014J,2083701,M,Ireland,Lower Than A Level,10-20,35-55,0,30,N,0,0,0,1251
18327,CCC,2014J,2084711,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,0,0,0,825
18328,CCC,2014J,2091230,M,London Region,Post Graduate Qualification,10-20,35-55,0,60,N,0,0,0,2918
18329,CCC,2014J,2093150,M,Scotland,HE Qualification,0-10%,35-55,0,30,N,0,0,0,6355
18330,CCC,2014J,2094849,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,1,1,0,711
18331,CCC,2014J,2094849,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,1,1,0,711
18332,EEE,2013J,2094849,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,1,0,711
18333,EEE,2013J,2094849,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,1,0,711
18334,CCC,2014J,2101566,F,Scotland,HE Qualification,20-30%,35-55,0,90,N,1,1,1,466
18335,CCC,2014J,2112670,M,South Region,HE Qualification,80-90%,35-55,0,60,N,1,1,1,364
18336,CCC,2014J,2127889,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,0,0,0,5590
18337,CCC,2014J,2133234,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,30,N,1,1,0,351
18338,CCC,2014J,2137171,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,0,0,0,4037
18339,CCC,2014J,2137171,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,0,0,0,4037
18340,FFF,2013J,2137171,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,0,0,0,4037
18341,FFF,2013J,2137171,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,0,0,0,4037
18342,CCC,2014J,2138146,M,Wales,Lower Than A Level,90-100%,35-55,0,90,N,1,1,0,1538
18343,CCC,2014J,2138146,M,Wales,Lower Than A Level,90-100%,35-55,0,90,N,0,0,0,1538
18344,EEE,2013J,2138146,M,Wales,Lower Than A Level,90-100%,35-55,0,30,N,1,1,0,1538
18345,EEE,2013J,2138146,M,Wales,Lower Than A Level,90-100%,35-55,0,30,N,0,0,0,1538
18346,CCC,2014J,2142055,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,0,0,0,396
18347,CCC,2014J,2142516,F,Scotland,Lower Than A Level,10-20,35-55,0,30,N,0,0,0,2125
18348,CCC,2014J,2149324,M,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,1,1,0,526
18349,CCC,2014J,2154220,M,South East Region,Lower Than A Level,90-100%,35-55,0,90,N,1,1,0,469
18350,CCC,2014J,2159868,F,Scotland,A Level or Equivalent,30-40%,35-55,0,30,N,0,0,1,1154
18351,CCC,2014J,2166000,F,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,1,1,0,1782
18352,CCC,2014J,2172136,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,2025
18353,CCC,2014J,2172136,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,2025
18354,DDD,2014B,2172136,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,2025
18355,DDD,2014B,2172136,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,2025
18356,CCC,2014J,2178686,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,0,0,0,8552
18357,CCC,2014J,2179304,F,North Region,Lower Than A Level,,35-55,0,90,N,1,1,0,5037
18358,CCC,2014J,2182333,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,1,1,0,5488
18359,CCC,2014J,2182333,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,0,0,0,5488
18360,FFF,2013J,2182333,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,1,0,5488
18361,FFF,2013J,2182333,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,0,0,5488
18362,CCC,2014J,2216442,M,Yorkshire Region,No Formal quals,30-40%,0-35,0,90,N,1,1,0,274
18363,CCC,2014J,2216442,M,Yorkshire Region,No Formal quals,30-40%,0-35,0,90,N,0,0,0,274
18364,DDD,2014J,2216442,M,Yorkshire Region,No Formal quals,30-40%,0-35,1,90,N,1,1,0,274
18365,DDD,2014J,2216442,M,Yorkshire Region,No Formal quals,30-40%,0-35,1,90,N,0,0,0,274
18366,CCC,2014J,2230407,M,South East Region,A Level or Equivalent,90-100%,35-55,0,30,N,1,1,0,705
18367,CCC,2014J,2242383,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,90,N,1,1,1,280
18368,CCC,2014J,2242383,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,90,N,1,1,1,280
18369,EEE,2014J,2242383,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,90,N,1,1,1,280
18370,EEE,2014J,2242383,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,90,N,1,1,1,280
18371,CCC,2014J,2244214,M,Yorkshire Region,HE Qualification,0-10%,35-55,0,30,N,1,1,0,64
18372,CCC,2014J,2257112,M,South Region,Lower Than A Level,30-40%,35-55,0,30,N,0,0,0,8456
18373,CCC,2014J,2257112,M,South Region,Lower Than A Level,30-40%,35-55,0,30,N,0,0,0,8456
18374,FFF,2014B,2257112,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,0,0,0,8456
18375,FFF,2014B,2257112,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,0,0,0,8456
18376,CCC,2014J,2257740,F,London Region,A Level or Equivalent,40-50%,35-55,0,90,N,0,0,0,3687
18377,CCC,2014J,2268049,F,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,1,1,0,273
18378,CCC,2014J,2274929,M,West Midlands Region,HE Qualification,0-10%,35-55,0,120,N,1,1,0,130
18379,CCC,2014J,2277009,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,150,N,0,0,0,1441
18380,CCC,2014J,2285527,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,0,0,0,1685
18381,CCC,2014J,2285527,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,0,0,0,1685
18382,DDD,2014J,2285527,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,0,0,0,1685
18383,DDD,2014J,2285527,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,0,0,0,1685
18384,CCC,2014J,2289145,F,Wales,HE Qualification,90-100%,35-55,0,30,N,0,0,0,4953
18385,CCC,2014J,2316201,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,0,2669
18386,CCC,2014J,2327472,M,Ireland,HE Qualification,,35-55,0,30,N,0,0,1,2902
18387,CCC,2014J,2327472,M,Ireland,HE Qualification,,35-55,0,30,N,0,0,1,2902
18388,DDD,2013J,2327472,M,Ireland,HE Qualification,,35-55,0,60,N,0,0,1,2902
18389,DDD,2013J,2327472,M,Ireland,HE Qualification,,35-55,0,60,N,0,0,1,2902
18390,CCC,2014J,2333156,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,0,0,0,5218
18391,CCC,2014J,2338535,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,1,1,1,555
18392,CCC,2014J,2338535,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,0,0,1,555
18393,EEE,2014J,2338535,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,1,1,1,555
18394,EEE,2014J,2338535,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,0,0,1,555
18395,CCC,2014J,2339333,M,South West Region,HE Qualification,90-100%,35-55,0,30,N,0,0,1,454
18396,CCC,2014J,2340786,M,London Region,A Level or Equivalent,90-100%,35-55,0,30,N,0,0,0,4809
18397,CCC,2014J,2340786,M,London Region,A Level or Equivalent,90-100%,35-55,0,30,N,0,0,0,4809
18398,DDD,2013J,2340786,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,0,0,0,4809
18399,DDD,2013J,2340786,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,0,0,0,4809
18400,CCC,2014J,2345751,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,0,0,5620
18401,CCC,2014J,2358258,M,Ireland,Post Graduate Qualification,,0-35,0,90,N,0,0,0,997
18402,CCC,2014J,2361633,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,0,0,0,2461
18403,CCC,2014J,2366117,M,Ireland,Lower Than A Level,,35-55,0,30,N,0,0,0,6569
18404,CCC,2014J,2372788,M,London Region,Lower Than A Level,10-20,0-35,0,90,N,1,1,0,5633
18405,CCC,2014J,2372788,M,London Region,Lower Than A Level,10-20,0-35,0,90,N,0,0,0,5633
18406,FFF,2013J,2372788,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,1,1,0,5633
18407,FFF,2013J,2372788,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,0,0,0,5633
18408,CCC,2014J,2373648,F,Scotland,HE Qualification,20-30%,35-55,0,90,N,1,1,0,170
18409,CCC,2014J,2376512,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,0,0,0,2382
18410,CCC,2014J,2376512,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,0,0,0,2382
18411,EEE,2014B,2376512,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,0,0,0,2382
18412,EEE,2014B,2376512,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,0,0,0,2382
18413,CCC,2014J,2377769,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,1,1,0,1626
18414,CCC,2014J,2377769,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,0,0,0,1626
18415,DDD,2013J,2377769,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,1,1,0,1626
18416,DDD,2013J,2377769,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,1626
18417,CCC,2014J,2383983,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,N,0,0,0,1992
18418,CCC,2014J,2384666,F,North Western Region,Lower Than A Level,10-20,35-55,0,30,N,1,1,0,436
18419,CCC,2014J,2388623,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,0,0,1,1584
18420,CCC,2014J,2388623,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,0,0,1,1584
18421,DDD,2013B,2388623,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,0,0,1,1584
18422,DDD,2013B,2388623,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,0,0,1,1584
18423,CCC,2014J,2393945,F,Wales,HE Qualification,30-40%,35-55,0,60,N,0,0,0,5135
18424,CCC,2014J,2396985,M,Yorkshire Region,HE Qualification,50-60%,35-55,0,60,N,0,0,1,4064
18425,CCC,2014J,2405801,M,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,1,1,0,205
18426,CCC,2014J,2405934,M,North Western Region,A Level or Equivalent,20-30%,35-55,1,220,N,0,0,1,3013
18427,CCC,2014J,2410609,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,365
18428,CCC,2014J,2413037,M,London Region,HE Qualification,0-10%,35-55,0,90,N,1,1,1,1563
18429,CCC,2014J,2415526,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,N,0,0,0,1780
18430,CCC,2014J,2434666,M,London Region,HE Qualification,50-60%,0-35,0,60,N,0,0,0,588
18431,CCC,2014J,2437591,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,1,1,0,8279
18432,CCC,2014J,2437591,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,0,0,0,8279
18433,EEE,2014J,2437591,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,1,1,0,8279
18434,EEE,2014J,2437591,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,0,0,0,8279
18435,CCC,2014J,2439239,M,Ireland,Post Graduate Qualification,,35-55,0,30,N,1,1,0,5398
18436,CCC,2014J,2439239,M,Ireland,Post Graduate Qualification,,35-55,0,30,N,0,0,0,5398
18437,FFF,2013B,2439239,M,Ireland,Post Graduate Qualification,,35-55,0,60,N,1,1,0,5398
18438,FFF,2013B,2439239,M,Ireland,Post Graduate Qualification,,35-55,0,60,N,0,0,0,5398
18439,CCC,2014J,2451523,F,South East Region,HE Qualification,40-50%,35-55,0,60,N,0,0,0,5229
18440,CCC,2014J,2458925,M,London Region,Lower Than A Level,80-90%,35-55,0,90,N,0,0,1,4433
18441,CCC,2014J,2462607,F,East Anglian Region,HE Qualification,40-50%,35-55,0,90,N,0,0,0,5100
18442,CCC,2014J,2462628,M,South East Region,HE Qualification,50-60%,35-55,0,60,N,1,1,1,1399
18443,CCC,2014J,2462628,M,South East Region,HE Qualification,50-60%,35-55,0,60,N,0,0,1,1399
18444,DDD,2013J,2462628,M,South East Region,HE Qualification,50-60%,35-55,0,60,N,1,1,1,1399
18445,DDD,2013J,2462628,M,South East Region,HE Qualification,50-60%,35-55,0,60,N,0,0,1,1399
18446,CCC,2014J,2462862,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,180,N,1,1,0,128
18447,CCC,2014J,2464118,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,0,0,0,1260
18448,CCC,2014J,2464118,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,0,0,0,1260
18449,EEE,2014J,2464118,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,0,0,0,1260
18450,EEE,2014J,2464118,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,0,0,0,1260
18451,CCC,2014J,2464386,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,Y,0,0,0,1169
18452,CCC,2014J,2469688,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,4769
18453,CCC,2014J,2469688,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,4769
18454,FFF,2013J,2469688,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,4769
18455,FFF,2013J,2469688,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,4769
18456,CCC,2014J,2470326,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,120,Y,0,0,1,1261
18457,CCC,2014J,2470326,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,120,Y,0,0,1,1261
18458,FFF,2014J,2470326,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,120,Y,0,0,1,1261
18459,FFF,2014J,2470326,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,120,Y,0,0,1,1261
18460,CCC,2014J,2472995,M,South Region,HE Qualification,90-100%,35-55,0,30,N,0,0,0,408
18461,CCC,2014J,2483382,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,Y,1,1,0,294
18462,CCC,2014J,2485655,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,1,1,0,8585
18463,CCC,2014J,2485655,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,0,0,0,8585
18464,EEE,2013J,2485655,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,1,1,0,8585
18465,EEE,2013J,2485655,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,0,0,0,8585
18466,CCC,2014J,2499779,F,West Midlands Region,HE Qualification,20-30%,35-55,0,30,N,0,0,1,1156
18467,CCC,2014J,2500064,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,0,0,1,635
18468,CCC,2014J,2517389,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,0,0,0,508
18469,CCC,2014J,2520539,M,South West Region,A Level or Equivalent,50-60%,35-55,0,110,N,0,0,0,1968
18470,CCC,2014J,2533650,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,0,0,0,111
18471,CCC,2014J,2552412,F,South East Region,A Level or Equivalent,90-100%,35-55,0,30,N,0,0,1,3768
18472,CCC,2014J,2554973,M,South Region,Lower Than A Level,40-50%,35-55,0,90,N,1,1,1,1951
18473,CCC,2014J,2554973,M,South Region,Lower Than A Level,40-50%,35-55,0,90,N,1,1,1,1951
18474,CCC,2014J,2554973,M,South Region,Lower Than A Level,40-50%,35-55,0,90,N,0,0,1,1951
18475,DDD,2013B,2554973,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,1,1,1,1951
18476,DDD,2013B,2554973,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,1,1,1,1951
18477,DDD,2013B,2554973,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,0,0,1,1951
18478,DDD,2013J,2554973,M,South Region,Lower Than A Level,40-50%,35-55,1,60,N,1,1,1,1951
18479,DDD,2013J,2554973,M,South Region,Lower Than A Level,40-50%,35-55,1,60,N,1,1,1,1951
18480,DDD,2013J,2554973,M,South Region,Lower Than A Level,40-50%,35-55,1,60,N,0,0,1,1951
18481,CCC,2014J,2557563,M,South Region,HE Qualification,70-80%,0-35,0,95,N,0,0,0,608
18482,CCC,2014J,2558071,M,South Region,Lower Than A Level,80-90%,35-55,0,30,Y,0,0,1,2558
18483,CCC,2014J,2559144,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,0,0,1,2167
18484,CCC,2014J,2559144,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,0,0,1,2167
18485,FFF,2014J,2559144,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,0,0,1,2167
18486,FFF,2014J,2559144,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,0,0,1,2167
18487,CCC,2014J,2561862,M,Ireland,HE Qualification,80-90%,0-35,0,90,N,1,1,0,5664
18488,CCC,2014J,2561862,M,Ireland,HE Qualification,80-90%,0-35,0,90,N,0,0,0,5664
18489,FFF,2014B,2561862,M,Ireland,HE Qualification,80-90%,0-35,0,60,N,1,1,0,5664
18490,FFF,2014B,2561862,M,Ireland,HE Qualification,80-90%,0-35,0,60,N,0,0,0,5664
18491,CCC,2014J,2574909,M,Wales,HE Qualification,30-40%,35-55,0,30,N,1,1,0,2252
18492,CCC,2014J,2574909,M,Wales,HE Qualification,30-40%,35-55,0,30,N,0,0,0,2252
18493,EEE,2013J,2574909,M,Wales,HE Qualification,30-40%,35-55,0,90,N,1,1,0,2252
18494,EEE,2013J,2574909,M,Wales,HE Qualification,30-40%,35-55,0,90,N,0,0,0,2252
18495,CCC,2014J,2578004,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,1,1,0,111
